,ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
203,5009182,50.0,0,229500.0,3.4,2.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Cooperativa habitacional,Construcao Civil,0
204,5009183,50.0,0,229500.0,3.4,2.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Cooperativa habitacional,Construcao Civil,0
205,5009188,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
206,5009189,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
207,5009190,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
208,5009191,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
209,5009192,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
210,5009193,48.0,0,270000.0,15.9,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
211,5009198,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
212,5009203,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
213,5009206,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
214,5009207,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
215,5009208,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
216,5009209,57.0,0,292500.0,23.8,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
217,5009213,34.0,0,270000.0,2.4,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
218,5009215,34.0,0,270000.0,2.4,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
219,5009220,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
220,5009222,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
221,5009223,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
222,5009224,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
223,5009225,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
224,5009226,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
225,5009227,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
226,5009232,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
227,5009233,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
228,5009234,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
229,5009236,40.0,0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
230,5009238,29.0,0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
231,5009239,29.0,0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
232,5009240,29.0,0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
233,5009242,52.0,0,74250.0,14.4,1.0,0,0,0,1,0,Empregado,Ensino superior,Separado,Habitacao publica,Equipe principal,0
234,5009246,39.0,0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
235,5009247,39.0,0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
236,5009248,39.0,0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
237,5009249,27.0,1,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
238,5009251,27.0,1,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
239,5009252,27.0,1,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
240,5009253,27.0,1,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
241,5009260,40.0,0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
242,5009261,40.0,0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
243,5009263,40.0,0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
244,5009265,28.0,0,337500.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
245,5009266,28.0,0,337500.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
246,5009267,28.0,0,337500.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
247,5009268,28.0,0,337500.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
248,5009269,28.0,0,337500.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
249,5009270,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
250,5009271,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
251,5009272,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
252,5009274,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
253,5009275,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
254,5009276,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
255,5009277,40.0,0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
256,5009278,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
257,5009279,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
258,5009280,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
259,5009281,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
260,5009284,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
261,5009285,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
262,5009286,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
263,5009287,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
264,5009290,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
265,5009292,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
266,5009293,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
267,5009294,41.0,0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
268,5009295,58.0,0,144000.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
269,5009297,44.0,0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
270,5009299,44.0,0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
271,5009300,44.0,0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
272,5009302,60.0,0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
273,5009303,60.0,0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
274,5009304,60.0,0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
275,5009305,60.0,0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
276,5009306,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
277,5009307,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
278,5009308,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
279,5009309,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
280,5009310,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
281,5009311,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
282,5009312,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
283,5009313,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
284,5009315,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
285,5009316,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
286,5009317,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
287,5009319,55.0,0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
288,5009325,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
289,5009327,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
290,5009329,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
291,5009330,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
292,5009331,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
293,5009332,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
294,5009333,58.0,0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
295,5009336,44.0,0,139500.0,19.5,1.0,0,0,0,0,0,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
296,5009337,44.0,0,139500.0,19.5,1.0,0,0,0,0,0,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
297,5009338,51.0,0,67500.0,14.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
298,5009339,51.0,0,67500.0,14.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
299,5009340,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
300,5009341,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
301,5009342,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
302,5009343,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
303,5009344,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
304,5009345,29.0,0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
305,5009349,58.0,0,180000.0,0.4,2.0,0,0,0,1,0,Associado comercial,Ensino fundamental,Casado,Casa propria,Motorista,0
306,5009355,54.0,0,135000.0,14.4,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
307,5009358,54.0,0,135000.0,14.4,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
308,5009359,52.0,0,900000.0,20.3,1.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Gerencia,0
309,5009361,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
310,5009362,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
311,5009363,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
312,5009365,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
313,5009366,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
314,5009367,41.0,0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
315,5009368,64.0,0,115290.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
316,5009373,64.0,0,115290.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
317,5009378,31.0,2,225000.0,4.8,4.0,0,0,1,0,1,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
318,5009383,40.0,0,450000.0,15.3,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Gerencia,0
319,5009384,40.0,0,450000.0,15.3,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Gerencia,0
320,5009389,30.0,0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
321,5009391,30.0,0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
322,5009392,30.0,0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
323,5009393,30.0,0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
324,5009396,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
325,5009397,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
326,5009398,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
327,5009399,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
328,5009400,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
329,5009401,34.0,1,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
330,5009403,56.0,0,202500.0,0.7,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
331,5009405,38.0,0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
332,5009406,38.0,0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
333,5009408,38.0,0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
334,5009410,38.0,0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
335,5112901,38.0,0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
336,5009420,53.0,0,90000.0,1.3,1.0,0,0,1,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Equipe principal,0
337,5009424,22.0,0,108000.0,3.6,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,Cozinha,0
338,5009425,22.0,0,108000.0,3.6,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,Cozinha,0
339,5009428,24.0,0,198000.0,3.2,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Construcao Civil,0
340,5009431,41.0,0,360000.0,3.3,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Motorista,0
341,5009435,55.0,0,135000.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
342,5009445,38.0,0,270000.0,2.0,2.0,1,0,1,0,0,Associado comercial,Ensino superior incompleto,Uniao estavel,Casa propria,Outros,0
343,5009448,40.0,0,81000.0,9.3,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Mora com os pais,Motorista,0
344,5009450,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
345,5009451,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
346,5009452,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
347,5009453,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
348,5009454,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
349,5009455,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
350,5009456,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
351,5009457,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
352,5009458,47.0,0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
353,5009465,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
354,5009466,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
355,5009468,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
356,5009470,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
357,5009471,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
358,5009472,54.0,0,157500.0,27.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
359,5009473,36.0,0,180000.0,12.2,2.0,0,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Outros,0
360,5009481,36.0,0,180000.0,12.2,2.0,0,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Outros,0
361,5009484,33.0,0,135000.0,2.2,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Habitacao publica,Cozinha,0
362,5009487,27.0,2,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
363,5009488,27.0,2,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
364,5009489,27.0,2,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
365,5009490,44.0,0,135000.0,17.0,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
366,5009492,44.0,0,135000.0,17.0,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
367,5009493,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
368,5009495,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
369,5009497,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
370,5009498,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
371,5009499,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
372,5009500,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
373,5009502,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
374,5009503,32.0,0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
375,5009509,44.0,0,202500.0,13.5,2.0,0,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
376,5009510,44.0,0,202500.0,13.5,2.0,0,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
377,5009512,46.0,0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
378,5009515,46.0,0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
379,5009516,46.0,0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
380,5009517,46.0,0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
381,5009519,34.0,2,180000.0,5.9,4.0,1,0,1,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
382,5009525,33.0,1,112500.0,3.1,2.0,1,0,1,0,0,Empregado,Ensino medio,Separado,Cooperativa habitacional,Construcao Civil,0
383,5009526,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
384,5009527,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
385,5009529,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
386,5009530,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
387,5009531,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
388,5009534,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
389,5009535,37.0,0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
390,5009536,42.0,0,216000.0,2.4,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
391,5009537,43.0,0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
392,5009540,43.0,0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
393,5009541,43.0,0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
394,5009543,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
395,5009545,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
396,5009546,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
397,5009551,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
398,5009554,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
399,5009555,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
400,5009557,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
401,5009558,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
402,5009559,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
403,5009560,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
404,5009561,52.0,0,198000.0,26.7,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
405,5009565,42.0,0,180000.0,8.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
