ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
5009182,50.0,0.0,229500.0,3.4,2.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Cooperativa habitacional,Construcao Civil,0
5009183,50.0,0.0,229500.0,3.4,2.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Cooperativa habitacional,Construcao Civil,0
5009188,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009189,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009190,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009191,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009192,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009193,48.0,0.0,270000.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5009198,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009203,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009206,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009207,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009208,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009209,57.0,0.0,292500.0,15.0,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Contabilidade,0
5009213,34.0,0.0,270000.0,2.4,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
5009215,34.0,0.0,270000.0,2.4,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
5009220,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009222,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009223,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009224,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009225,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009226,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009227,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009232,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009233,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009234,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009236,40.0,0.0,225000.0,2.2,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5009238,29.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5009239,29.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5009240,29.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5009242,52.0,0.0,74250.0,14.4,1.0,0,0,0,1,0,Empregado,Ensino superior,Separado,Habitacao publica,Equipe principal,0
5009246,39.0,0.0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009247,39.0,0.0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009248,39.0,0.0,135000.0,5.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009249,27.0,1.0,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5009251,27.0,1.0,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5009252,27.0,1.0,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5009253,27.0,1.0,135000.0,2.5,3.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5009260,40.0,0.0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
5009261,40.0,0.0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
5009263,40.0,0.0,202500.0,3.5,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Equipe principal,0
5009265,28.0,0.0,315000.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
5009266,28.0,0.0,315000.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
5009267,28.0,0.0,315000.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
5009268,28.0,0.0,315000.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
5009269,28.0,0.0,315000.0,4.5,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Mora com os pais,Gerencia,0
5009270,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009271,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009272,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009274,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009275,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009276,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009277,40.0,0.0,180000.0,6.7,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5009278,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009279,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009280,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009281,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009284,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009285,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009286,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009287,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009290,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009292,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009293,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009294,41.0,0.0,130500.0,13.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Limpeza,0
5009295,58.0,0.0,144000.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009297,44.0,0.0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
5009299,44.0,0.0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
5009300,44.0,0.0,193500.0,5.1,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
5009302,60.0,0.0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5009303,60.0,0.0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5009304,60.0,0.0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5009305,60.0,0.0,112500.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5009306,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009307,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009308,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009309,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009310,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009311,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009312,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009313,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009315,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009316,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009317,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009319,55.0,0.0,135000.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009325,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009327,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009329,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009330,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009331,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009332,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009333,58.0,0.0,267750.0,13.0,2.0,1,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009336,44.0,0.0,139500.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
5009337,44.0,0.0,139500.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
5009338,51.0,0.0,67500.0,14.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5009339,51.0,0.0,67500.0,14.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5009340,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009341,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009342,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009343,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009344,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009345,29.0,0.0,252000.0,6.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5009349,58.0,0.0,180000.0,0.4,2.0,0,0,0,1,0,Associado comercial,Ensino fundamental,Casado,Casa propria,Motorista,0
5009355,54.0,0.0,135000.0,14.4,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009358,54.0,0.0,135000.0,14.4,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009359,52.0,0.0,315000.0,15.0,1.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Gerencia,0
5009361,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009362,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009363,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009365,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009366,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009367,41.0,0.0,180000.0,1.6,2.0,1,0,1,0,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Motorista,0
5009368,64.0,0.0,115290.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009373,64.0,0.0,115290.0,-1.0,2.0,1,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009378,31.0,2.0,225000.0,4.8,4.0,0,0,1,0,1,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5009383,40.0,0.0,315000.0,15.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Gerencia,0
5009384,40.0,0.0,315000.0,15.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Gerencia,0
5009389,30.0,0.0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5009391,30.0,0.0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5009392,30.0,0.0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5009393,30.0,0.0,279000.0,8.7,1.0,0,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5009396,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009397,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009398,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009399,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009400,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009401,34.0,1.0,76500.0,1.4,3.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Contabilidade,0
5009403,56.0,0.0,202500.0,0.7,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
5009405,38.0,0.0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
5009406,38.0,0.0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
5009408,38.0,0.0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
5009410,38.0,0.0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
5112901,38.0,0.0,234000.0,6.3,2.0,0,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Motorista,0
5009420,53.0,0.0,90000.0,1.3,1.0,0,0,1,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5009424,22.0,0.0,108000.0,3.6,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,Cozinha,0
5009425,22.0,0.0,108000.0,3.6,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,Cozinha,0
5009428,24.0,0.0,198000.0,3.2,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Construcao Civil,0
5009431,41.0,0.0,315000.0,3.3,2.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Motorista,0
5009435,55.0,0.0,135000.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5009445,38.0,0.0,270000.0,2.0,2.0,1,0,1,0,0,Associado comercial,Ensino superior incompleto,Uniao estavel,Casa propria,Outros,0
5009448,40.0,0.0,81000.0,9.3,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Mora com os pais,Motorista,0
5009450,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009451,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009452,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009453,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009454,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009455,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009456,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009457,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009458,47.0,0.0,202500.0,3.7,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Construcao Civil,0
5009465,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009466,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009468,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009470,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009471,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009472,54.0,0.0,157500.0,15.0,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009473,36.0,0.0,180000.0,12.2,2.0,0,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Outros,0
5009481,36.0,0.0,180000.0,12.2,2.0,0,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Outros,0
5009484,33.0,0.0,135000.0,2.2,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Habitacao publica,Cozinha,0
5009487,27.0,2.0,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009488,27.0,2.0,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009489,27.0,2.0,135000.0,7.9,4.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5009490,44.0,0.0,135000.0,15.0,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009492,44.0,0.0,135000.0,15.0,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009493,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009495,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009497,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009498,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009499,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009500,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009502,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009503,32.0,0.0,270000.0,3.2,2.0,1,0,1,0,1,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
5009509,44.0,0.0,202500.0,13.5,2.0,0,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5009510,44.0,0.0,202500.0,13.5,2.0,0,0,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5009512,46.0,0.0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
5009515,46.0,0.0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
5009516,46.0,0.0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
5009517,46.0,0.0,157500.0,7.4,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
5009519,34.0,2.0,180000.0,5.9,4.0,1,0,1,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
5009525,33.0,1.0,112500.0,3.1,2.0,1,0,1,0,0,Empregado,Ensino medio,Separado,Cooperativa habitacional,Construcao Civil,0
5009526,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009527,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009529,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009530,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009531,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009534,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009535,37.0,0.0,157500.0,2.7,2.0,1,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
5009536,42.0,0.0,216000.0,2.4,2.0,1,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009537,43.0,0.0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5009540,43.0,0.0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5009541,43.0,0.0,202500.0,4.8,2.0,1,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5009543,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009545,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009546,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009551,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009554,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009555,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009557,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009558,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009559,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009560,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009561,52.0,0.0,198000.0,15.0,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5009565,42.0,0.0,180000.0,8.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5009567,42.0,0.0,180000.0,8.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
